Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.80757	-2.49629	-3.61279	-4.84283
1	4	7	10	4	1	7	1	-1.80939	-3.84406	-2.5797	-1.96532
2	2	4	1	2	2	1	5	-2.76032	-3.67124	-4.17863	-4.07353
3	2	4	1	2	2	1	5	-2.76032	-3.67124	-4.17863	-4.07353
4	9	25	2	10	22	3	6	-4.45147	-7.85762	-5.8533	-4.41432
5	4	7	10	4	1	7	1	-1.80939	-3.84406	-2.5797	-1.96532
6	4	7	10	4	1	7	1	-1.80939	-3.84406	-2.5797	-1.96532
7	4	7	10	4	42	51	1	-2.9093	-4.68968	-4.88358	-3.81901
8	2	4	1	2	2	1	5	-2.76032	-3.67124	-4.17863	-4.07353
9	10	81	50	99	120	76	52	-6.71795	-6.37969	-5.23184	-5.19586
10	2	1	21	3	2	1	5	-2.93882	-2.49995	-4.45354	-4.46347
11	2	1	21	3	2	1	5	-2.93882	-2.49995	-4.45354	-4.46347
12	9	25	2	10	22	3	6	-4.45147	-7.85762	-5.8533	-4.41432
13	2	1	21	3	2	1	5	-2.93882	-2.49995	-4.45354	-4.46347
14	10	27	16	19	10	5	7	-22.0598	-12.6987	-16.1113	-17.5465
15	2	4	1	2	2	1	5	-2.76032	-3.67124	-4.17863	-4.07353
16	2	4	1	2	2	1	5	-2.76032	-3.67124	-4.17863	-4.07353
17	9	2	4	62	4	5	6	-3.69525	-5.24721	-5.93687	-6.31617
18	9	53	2	53	11	3	3	-30.6706	-28.0858	-25.0819	-25.8463
19	2	4	1	2	2	1	5	-2.76032	-3.67124	-4.17863	-4.07353
20	2	4	1	2	2	1	5	-2.76032	-3.67124	-4.17863	-4.07353
21	4	7	10	4	1	7	1	-1.80939	-3.84406	-2.5797	-1.96532
22	2	4	1	2	2	1	5	-2.76032	-3.67124	-4.17863	-4.07353
23	1	4	2	2	6	3	17	-4.82535	-2.45882	-4.57871	-5.51754
24	4	7	10	4	1	7	1	-1.80939	-3.84406	-2.5797	-1.96532
25	2	1	21	3	2	1	5	-2.93882	-2.49995	-4.45354	-4.46347
26	8	10	2	2	11	12	6	-3.92957	-7.5528	-8.35515	-6.77177
27	2	4	2	2	6	1	5	-6.13658	-4.83947	-5.95584	-7.53962
28	2	1	12	3	2	1	5	-2.63148	-2.12466	-3.67305	-4.60999
29	2	4	1	2	2	1	5	-2.76032	-3.67124	-4.17863	-4.07353
30	4	7	10	4	1	7	1	-1.80939	-3.84406	-2.5797	-1.96532
31	10	1	16	19	10	5	7	-7.27085	-2.75536	-4.18618	-5.16579
32	1	2	3	4	5	9	3	-4.80757	-2.49629	-3.61279	-4.84283
33	2	4	1	2	2	1	5	-2.76032	-3.67124	-4.17863	-4.07353
34	2	4	1	2	2	1	5	-2.76032	-3.67124	-4.17863	-4.07353
35	2	4	1	2	2	1	5	-2.76032	-3.67124	-4.17863	-4.07353
36	4	7	10	4	1	7	1	-1.80939	-3.84406	-2.5797	-1.96532
37	129	66	30	82	189	47	17	-3.22748	-4.9311	-5.52	-4.16921
38	2	1	12	3	357	1	5	-6.83947	-6.59274	-6.08612	-7.75054
39	9	2	4	62	4	5	6	-3.69525	-5.24721	-5.93687	-6.31617
40	2	1	1	3	2	1	5	-4.63928	-3.79526	-6.44569	-6.9931
41	2	1	12	3	357	1	5	-6.83947	-6.59274	-6.08612	-7.75054
42	2	1	5	3	2	3	5	-4.26865	-3.26143	-5.45751	-4.8259
43	2	1	5	3	2	3	5	-4.26865	-3.26143	-5.45751	-4.8259
44	2	4	1	2	2	1	5	-2.76032	-3.67124	-4.17863	-4.07353
45	2	4	1	2	2	1	5	-2.76032	-3.67124	-4.17863	-4.07353
46	2	4	2	2	6	1	5	-6.13658	-4.83947	-5.95584	-7.53962
47	1	4	2	2	6	3	17	-4.82535	-2.45882	-4.57871	-5.51754
48	2	1	21	3	2	1	5	-2.93882	-2.49995	-4.45354	-4.46347
49	2	1	2	3	2	3	5	-3.73326	-7.28699	-8.152	-6.56674
50	2	1	21	3	2	1	5	-2.93882	-2.49995	-4.45354	-4.46347
51	7	17	2	15	23	3	12	-6.87633	-10.5741	-11.308	-9.7183
