Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.50785	-2.46645	-3.63767	-4.87388
1	4	7	10	4	1	7	1	-1.83523	-3.75624	-2.54646	-1.95077
2	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
3	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
4	9	25	2	10	22	3	6	-4.47722	-7.56373	-5.75259	-4.38738
5	4	7	10	4	1	7	1	-1.83523	-3.75624	-2.54646	-1.95077
6	4	7	10	4	1	7	1	-1.83523	-3.75624	-2.54646	-1.95077
7	4	7	10	4	42	51	1	-2.93456	-4.57994	-4.73408	-3.82322
8	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
9	10	81	50	99	120	76	52	-6.68918	-6.38558	-5.24891	-5.17026
10	2	1	21	3	2	1	5	-2.91333	-2.47259	-4.37461	-4.51342
11	2	1	21	3	2	1	5	-2.91333	-2.47259	-4.37461	-4.51342
12	9	25	2	10	22	3	6	-4.47722	-7.56373	-5.75259	-4.38738
13	2	1	21	3	2	1	5	-2.91333	-2.47259	-4.37461	-4.51342
14	10	27	16	19	10	5	7	-19.729	-13.4827	-16.3259	-17.5967
15	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
16	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
17	9	2	4	62	4	5	6	-3.71999	-5.14765	-5.76542	-6.57277
18	9	53	2	53	11	3	3	-31.0597	-28.0651	-26.9927	-25.1038
19	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
20	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
21	4	7	10	4	1	7	1	-1.83523	-3.75624	-2.54646	-1.95077
22	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
23	1	4	2	2	6	3	17	-4.50428	-2.42884	-4.58748	-5.5366
24	4	7	10	4	1	7	1	-1.83523	-3.75624	-2.54646	-1.95077
25	2	1	21	3	2	1	5	-2.91333	-2.47259	-4.37461	-4.51342
26	8	10	2	2	11	12	6	-3.9617	-7.09073	-7.28865	-7.07657
27	2	4	2	2	6	1	5	-6.03872	-4.81413	-5.96805	-7.65866
28	2	1	12	3	2	1	5	-2.60342	-2.10033	-3.63825	-4.7421
29	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
30	4	7	10	4	1	7	1	-1.83523	-3.75624	-2.54646	-1.95077
31	10	1	16	19	10	5	7	-5.77448	-2.72659	-4.21384	-5.16304
32	1	2	3	4	5	9	3	-4.50785	-2.46645	-3.63767	-4.87388
33	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
34	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
35	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
36	4	7	10	4	1	7	1	-1.83523	-3.75624	-2.54646	-1.95077
37	129	66	30	82	189	47	17	-3.25116	-4.82398	-5.30949	-4.17076
38	2	1	12	3	357	1	5	-6.86412	-5.76052	-6.93963	-7.38503
39	9	2	4	62	4	5	6	-3.71999	-5.14765	-5.76542	-6.57277
40	2	1	1	3	2	1	5	-4.58774	-3.77266	-6.33682	-7.16157
41	2	1	12	3	357	1	5	-6.86412	-5.76052	-6.93963	-7.38503
42	2	1	5	3	2	3	5	-4.19766	-3.23812	-5.39504	-4.8157
43	2	1	5	3	2	3	5	-4.19766	-3.23812	-5.39504	-4.8157
44	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
45	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
46	2	4	2	2	6	1	5	-6.03872	-4.81413	-5.96805	-7.65866
47	1	4	2	2	6	3	17	-4.50428	-2.42884	-4.58748	-5.5366
48	2	1	21	3	2	1	5	-2.91333	-2.47259	-4.37461	-4.51342
49	2	1	2	3	2	3	5	-3.76619	-6.87379	-7.08792	-6.87164
50	2	1	21	3	2	1	5	-2.91333	-2.47259	-4.37461	-4.51342
51	7	17	2	15	23	3	12	-6.90802	-10.0574	-10.2365	-10.0228
52	2	4	1	2	7	1	5	-2.31485	-5.46287	-5.53609	-5.09785
53	9	2	4	62	4	5	6	-3.71999	-5.14765	-5.76542	-6.57277
54	2	4	1	2	7	1	5	-2.31485	-5.46287	-5.53609	-5.09785
55	9	2	4	62	4	5	6	-3.71999	-5.14765	-5.76542	-6.57277
56	2	1	12	88	2	1	5	-3.92837	-3.4124	-5.65737	-5.34663
57	2	1	5	3	2	3	5	-4.19766	-3.23812	-5.39504	-4.8157
58	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
59	9	2	4	62	4	5	6	-3.71999	-5.14765	-5.76542	-6.57277
60	2	1	5	3	2	3	5	-4.19766	-3.23812	-5.39504	-4.8157
61	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
62	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
63	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
64	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
65	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
66	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
67	1	2	215	4	90	24	8	-30.8943	-28.6656	-23.4996	-21.0195
68	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
69	1	2	3	4	5	9	3	-4.50785	-2.46645	-3.63767	-4.87388
70	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
71	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
72	9	25	2	10	22	3	6	-4.47722	-7.56373	-5.75259	-4.38738
73	2	15	4	48	360	25	23	-6.71125	-9.329	-5.62405	-4.9328
74	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
75	2	1	12	88	2	1	5	-3.92837	-3.4124	-5.65737	-5.34663
76	2	4	2	2	6	1	5	-6.03872	-4.81413	-5.96805	-7.65866
77	10	1	16	19	10	5	7	-5.77448	-2.72659	-4.21384	-5.16304
78	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
79	2	1	12	3	2	1	5	-2.60342	-2.10033	-3.63825	-4.7421
80	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
81	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
82	1	4	2	2	6	3	17	-4.50428	-2.42884	-4.58748	-5.5366
83	10	1	16	19	10	5	7	-5.77448	-2.72659	-4.21384	-5.16304
84	8	10	149	2	11	12	6	-4.84276	-3.94399	-5.67659	-7.04763
85	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
86	2	4	1	2	7	1	5	-2.31485	-5.46287	-5.53609	-5.09785
87	32	39	30	82	104	324	17	-7.74538	-4.65339	-7.41059	-8.78158
88	1	2	3	4	5	9	3	-4.50785	-2.46645	-3.63767	-4.87388
89	2	1	5	3	2	3	5	-4.19766	-3.23812	-5.39504	-4.8157
90	2	4	1	2	2	1	5	-2.77909	-3.61887	-4.1093	-4.11043
91	2	4	1	2	7	1	5	-2.31485	-5.46287	-5.53609	-5.09785
